Node_ID,PageRank
5334,0.0004752652148255084
4000,0.00047446541613380795
6142,0.00047120267039707595
7405,0.0004686719245758199
5335,0.00046725227092948363
7052,0.00046665159612046603
7412,0.00046660559455339993
6644,0.000465466852502322
5455,0.0004642300939941081
7032,0.00046284685604884904
7365,0.00046097224418342937
7557,0.0004608201410027324
6359,0.00046070477563867854
7598,0.00046029173293099773
5658,0.0004597116634918191
7266,0.0004594509689468964
7372,0.0004583159418474009
6330,0.00045817558710664293
7346,0.00045798386778076437
7030,0.00045649450631697445
6967,0.00045424265966260047
6458,0.0004528169602293522
7078,0.00044954901795871886
4335,0.0004487460792135248
7609,0.0004478563306463296
6341,0.0004462157456395061
6505,0.00044406991971815077
6775,0.0004434809016306188
7610,0.00044093546866854564
4636,0.000440785424929924
6648,0.00044071867702691683
6734,0.00043951199837598634
6776,0.0004393994551107242
5823,0.00043730784154820683
3873,0.0004350135550833756
3039,0.000434282992567907
7234,0.0004338201772636659
5895,0.0004337517255273447
6365,0.00043334042086813466
4452,0.00043311478510530386
6175,0.0004321309213524725
4257,0.0004316255921703753
3855,0.0004301162732366857
4941,0.0004273458077098946
4886,0.000426464802492896
5670,0.00042484226831535836
7448,0.00042381866761876654
7468,0.00042372433876780547
7165,0.00042275388513407194
7148,0.0004223447899030265
5111,0.00042104479815295104
7295,0.00042093272397534707
6728,0.0004205494162024838
5447,0.0004196543939666798
5343,0.00041838809656200254
7425,0.0004171067960892842
7320,0.000416437605803214
7031,0.0004162003137442857
6935,0.00041389181447662254
5538,0.00041331607953023596
7170,0.0004130445318965689
6985,0.0004116307742737063
6566,0.0004098894061544696
6556,0.0004095008609378368
5734,0.0004091097454965029
5277,0.00040730631699142635
6755,0.0004070881211983208
7593,0.0004066517593543929
5791,0.000405407731713159
6441,0.00040427786371175455
6799,0.0004035482567197157
6653,0.00040315497387678355
6946,0.00040261921249404374
6785,0.00040225334365931713
7301,0.00040152103142387127
6120,0.00040013124165714793
6941,0.00039834963655399484
7526,0.00039733468148102737
7330,0.00039658645231422274
7351,0.00039641855248624853
7024,0.000396257075616901
7584,0.00039522892177062995
7411,0.00039446168438971767
6350,0.0003942366661025641
6377,0.00039423312665200336
6656,0.0003939706105059586
6818,0.00039383591494975
6836,0.00039351102621018976
4929,0.000392996254353107
7366,0.0003924524645158614
6460,0.0003916690945355106
4125,0.00038907809895318295
3853,0.00038878724147433123
5962,0.0003871638501377541
7232,0.00038630355648782387
7223,0.0003862886134595835
5377,0.0003862138296444345
5245,0.0003859559576787639
5060,0.0003854921305341595
7556,0.0003854667683668296
7569,0.0003851681221394729
7573,0.0003821517158452085
6986,0.0003811462844435999
7074,0.0003804255733469257
6234,0.00038011042604399296
7016,0.0003794556085796641
6808,0.0003787757896314847
6495,0.0003787105360699494
5555,0.00037774749966734233
3073,0.00037753693376189803
5893,0.0003770817712952602
6689,0.0003765426432577677
6095,0.00037587862230078096
7239,0.0003758039012526905
6577,0.0003753066878266516
5632,0.00037461895323644785
7227,0.0003746151100374505
6692,0.00037441718976630807
5065,0.00037408754462809593
7402,0.00037230606146353834
7202,0.0003717040982286286
7507,0.0003715740583912498
6538,0.00037096573272570727
4994,0.00036953158345215506
6842,0.00036906577762693346
5951,0.0003680084413644209
6944,0.0003676128207119961
6481,0.00036711358220706
7484,0.0003670963774628402
6368,0.0003651971206947938
7560,0.00036512195372072706
4719,0.0003646829138729231
6471,0.0003618503506616744
5623,0.00036163226408793015
6065,0.00036117823957195703
6938,0.0003605184575580183
6752,0.00035988008412036993
4555,0.0003564442354819296
5047,0.00035600268265571577
6537,0.0003556866271074057
6676,0.00035423616931219015
6709,0.0003520590145843446
3571,0.0003510884517425587
7129,0.0003506792267802704
7568,0.00034958937538168345
5842,0.00034923533912520945
7209,0.0003482299453538515
7415,0.0003478816860840007
7608,0.00034740421748065186
7135,0.00034720678636553055
6528,0.00034633663483438947
6862,0.00034625372372236826
6641,0.0003462474313821083
7477,0.0003460195324050184
4931,0.0003450152398052719
7245,0.0003430460277301605
7159,0.00034289163027673007
7244,0.000342505207085157
7322,0.0003419303286237172
5676,0.00034186893074292067
6825,0.0003402048049326682
6496,0.00033896404191630097
7287,0.0003383949334813137
6932,0.00033815070320914153
7537,0.00033804911855751725
4146,0.00033771726154702245
7327,0.0003376899208465648
7316,0.0003372327037302094
4163,0.0003363299248902095
6074,0.00033621817762649256
7462,0.0003341595291427469
5764,0.0003341285143734877
6523,0.00033269088374447475
7036,0.0003326759162063895
7542,0.00033229078494967915
3103,0.00033212246267404986
2707,0.0003319600306810971
6937,0.0003318233580627265
4536,0.00033168619771717177
6453,0.0003314513241725955
7395,0.0003307858561139102
7090,0.0003306132429263053
6954,0.0003303464930210375
5314,0.00033020053591554084
7139,0.0003301165372502823
6047,0.00032782463650052584
7219,0.00032781257712702474
6459,0.00032659612207244505
6416,0.0003264789823067881
7502,0.0003258002780620201
5510,0.00032574705629815666
7409,0.00032569982234800023
7360,0.0003255826519877871
5580,0.00032542582348125444
5128,0.0003252685465766618
4919,0.0003252521169792195
5933,0.0003250125200490698
6442,0.0003235023407273283
7449,0.00032271338377985265
5966,0.0003222034189679101
6506,0.0003215924595213844
6874,0.0003215081475780224
5638,0.0003212053782176292
6219,0.00032024635689033564
6973,0.00032003850990213633
7046,0.0003199301590308224
7617,0.0003196291954668001
7545,0.00031898374548070457
6298,0.000318967556285187
3038,0.0003186154601926002
3251,0.0003172755284780357
7200,0.00031701444163020437
6703,0.0003167723422326586
5876,0.00031645353836877416
7026,0.0003163767743722752
5769,0.0003160392373228117
6707,0.00031558986126591966
6642,0.0003146178393630764
6445,0.00031331895388325503
5643,0.0003128817154802825
4033,0.000312711869728971
6190,0.00031193360891222194
7457,0.0003117698594214244
6370,0.0003116470244983437
6220,0.0003111154470566442
6668,0.00031099387863604773
7306,0.00031083644558738344
6768,0.00031053143870084454
7444,0.0003099000463121036
5564,0.00030961621899065723
7612,0.00030931990917434726
3948,0.000309040707835542
7550,0.000308844342718589
5856,0.00030816924145242913
6425,0.0003071851440931308
6139,0.0003069426396957974
5414,0.0003065279767884026
7476,0.00030615115577575536
4561,0.0003060531821206306
5020,0.0003056909116461762
6129,0.00030568285962892283
6963,0.00030335783067979386
5593,0.00030333631608927305
7513,0.0003029267117342439
6972,0.00030139445511069904
5887,0.00030136572385094034
6744,0.0003008696853450397
6593,0.0003005609381438599
7605,0.0003002836966306738
5640,0.0003002717132847092
6110,0.00030023069209669106
5443,0.00029998231609955215
6002,0.00029998058243844164
5268,0.00029994243391749106
6966,0.0002996209130330199
6761,0.00029941632996818374
4691,0.00029941632086491547
5972,0.0002993717128587613
5909,0.0002983060946676137
4705,0.000297682022379114
7171,0.0002976356653062406
7340,0.00029698642525162396
6772,0.0002964107298017243
5402,0.0002958138967303434
7583,0.00029501055341828473
6685,0.00029496187328848807
6883,0.0002943626467287903
6046,0.000294225012486421
6787,0.0002941997089737299
7486,0.00029404869111066364
7012,0.0002935004923569309
5807,0.00029336931080185276
6913,0.00029335880091650404
5855,0.0002932980405415461
4006,0.00029235975223463765
7269,0.00029211846298140583
6899,0.00029199739768449835
3240,0.00029161460234252784
7021,0.00029134684126136764
5410,0.00029092942382322895
6738,0.0002902584416808048
6461,0.00029006952092338066
6174,0.0002896261071362823
6186,0.00028959257484926165
6536,0.0002890421119466179
7215,0.00028849987030948795
5090,0.0002884875523309224
7561,0.0002880208322476898
4754,0.00028799038350738954
7335,0.0002876537193734259
6077,0.0002872701723711641
4039,0.0002869228739951876
2798,0.0002867791668864866
6688,0.00028666364582742614
7540,0.0002862053388192098
4426,0.00028612054055725456
4868,0.0002854907208062017
5011,0.0002854745404555512
6926,0.00028506190005345096
7338,0.0002842295613117393
4925,0.0002842021559253252
7068,0.0002841610390586495
3360,0.0002838515667554161
7446,0.0002837823887978216
4809,0.00028370263915756996
6725,0.00028323262579207144
5754,0.00028270277694483536
4069,0.0002825683062452914
5441,0.00028236139520690834
5604,0.0002823055853848609
4762,0.0002819989164657922
6012,0.00028163805540949233
6054,0.0002815668494812751
7285,0.00028146223171260826
6632,0.0002814264301010067
6638,0.0002812478751147433
7127,0.0002811453374942586
6085,0.0002811166797010985
7099,0.00028046325204357953
6163,0.00028022857736395996
4602,0.00028020404846258994
6116,0.00028002714816541605
2422,0.0002795174546586583
4876,0.00027907698282274746
7013,0.0002787289094124303
4650,0.000278593942631782
6236,0.00027793679259532894
7599,0.00027785484608772935
6858,0.00027690004586933373
7549,0.0002766571941688949
7205,0.0002762452541592171
6740,0.0002758582718609403
5079,0.0002754943800948424
6262,0.0002754792923517731
6786,0.00027520183718331414
6294,0.0002750998759447006
4908,0.0002744719151470865
6239,0.00027400448158092504
7179,0.0002737827566371022
4955,0.0002734958095200809
5881,0.00027316813619098114
4632,0.0002727360869226343
7091,0.00027256783982936055
4607,0.00027250114341573537
3701,0.00027240766669794366
6553,0.0002720784469400608
7363,0.000272047294754833
5914,0.00027192887777767965
7270,0.0002716719494438936
7105,0.00027145638970280274
6023,0.0002713249711312062
3632,0.0002712972388898321
7566,0.0002710702920344701
6381,0.0002710325639465059
7190,0.0002710054777101738
6180,0.0002706826739551043
5862,0.0002697499828300549
2414,0.0002695963853559874
5324,0.0002691245210546108
5206,0.00026873021361110185
6857,0.00026841681065678595
7122,0.00026794878034067316
6524,0.00026773670081721386
6088,0.000267656405828107
3341,0.00026762083351629704
5557,0.000267401615250527
5527,0.0002672989314575559
7532,0.0002668784094472788
5866,0.0002668615318035485
6411,0.0002667909630860714
6004,0.0002664046317284406
6020,0.0002661659444944683
5212,0.0002660832446807853
3751,0.000265831296512704
5278,0.00026581062411851214
6882,0.0002655070452318408
5479,0.00026483138286329905
5404,0.0002647959162030129
6855,0.0002647330296249282
7397,0.0002643528778158352
7531,0.0002640925370646071
4284,0.0002638994075174295
3181,0.000263452114088108
7597,0.0002632687731349399
6316,0.0002632303171353053
7022,0.0002632268547762381
6167,0.0002631055275619714
6840,0.0002627203021349311
5285,0.0002622886933222473
7464,0.0002622640673851599
5417,0.0002618475964353716
6258,0.0002617271376757172
5720,0.0002614185124486358
6179,0.0002605480523736406
6852,0.000260545855860293
6939,0.0002595707252068449
7387,0.00025881956589686987
6487,0.00025875903701645946
6001,0.00025860793556533684
6041,0.00025860644814799
7294,0.00025835921359162474
5222,0.0002582601404882723
5885,0.0002581113794404571
5663,0.0002580664040787522
3991,0.00025787734944141845
4549,0.0002578595415009167
6769,0.0002573513913670899
4611,0.00025731773285148925
7184,0.00025730875367341695
5355,0.00025719672018451376
6597,0.0002561146847526345
5793,0.00025583936110246905
6357,0.00025533452768399065
6636,0.0002552236962204445
7472,0.00025512911295332675
6021,0.0002548530114541238
7487,0.0002540664488289421
6398,0.0002538502862724716
7511,0.0002538215273331788
7286,0.00025352983881872206
6640,0.00025294069087097073
7131,0.0002529347364306872
6580,0.0002528090871385162
5411,0.0002524379594127352
6451,0.0002520766864451795
4593,0.0002518207675531905
7442,0.0002510965478221639
6407,0.00025081266306040936
5319,0.0002506575458955294
6503,0.00025023471399878723
5372,0.0002502280960978769
5879,0.00025020184158970507
4621,0.0002500000586655485
6367,0.0002496659897962417
5139,0.00024921097604366113
4937,0.00024833690733585097
4455,0.00024806708883042054
7143,0.00024783418969228326
7553,0.0002476506535092171
6897,0.00024752746585307296
4527,0.0002470032641720903
5939,0.0002467849959084155
7400,0.0002454914121140665
5918,0.00024524237087646957
5631,0.000244305310801188
6664,0.0002441240662323599
4469,0.0002441067769060193
5536,0.00024399354278789172
5751,0.00024398007592370008
6115,0.00024339627275892317
5108,0.00024282884293308173
7163,0.00024270864089341357
6321,0.0002426585755629963
4319,0.00024265817668569963
4544,0.00024244751254587295
6274,0.00024221516785959956
5595,0.00024214527364769837
6280,0.00024198345514564047
4560,0.00024180904057592698
3520,0.00024160756212805536
6652,0.000241452910349669
4309,0.00024137213595816425
5831,0.00024095305746717725
6235,0.00024087553101971416
6094,0.0002407387648969475
6259,0.00024059932270568417
3932,0.00024039984082905149
6250,0.00024033684456972396
6983,0.0002402045443949165
5600,0.00024020314965941063
7375,0.00024000760268570474
6428,0.00023955098977244333
6982,0.0002394540816987151
6295,0.00023929769520745323
5675,0.00023923456965677236
3400,0.00023923120339509183
7551,0.00023906466741162026
7017,0.00023842672048622743
3666,0.00023823964694568187
7492,0.00023809129445128134
7491,0.00023804857976399764
6922,0.00023781450704219389
7436,0.0002374613647736491
5036,0.0002372923385889687
6794,0.00023727594697678408
6338,0.0002372740855413722
6561,0.00023717573768795015
5540,0.00023716359964581004
5960,0.00023698580912372383
5989,0.00023674329657883675
6600,0.0002365666940786935
4888,0.00023652979767736893
7150,0.00023628488831013323
4873,0.00023585005973716347
6813,0.00023553824037084785
5884,0.00023553465617141055
7106,0.00023489720347624963
6493,0.00023480641666674486
4671,0.00023458508333665286
6616,0.00023436887375366763
5006,0.0002342813377420974
4744,0.00023413380933398278
6467,0.00023389437363403938
5822,0.0002337942293346132
5174,0.0002333830806844023
3650,0.00023336893884766378
4384,0.00023285048195048158
5653,0.00023265160607075782
5927,0.00023240685870757694
6044,0.0002322718833554083
3998,0.00023219231423693873
4735,0.00023169631712819367
7240,0.0002314513917545755
4393,0.00023143189131249778
3907,0.00023136806004430557
5710,0.00023134781469346145
7298,0.00023132292593542556
7002,0.00023129820927863374
6607,0.00023116942782670463
4324,0.00023103139835850222
1795,0.00023074683556490068
6438,0.0002302880212909795
3966,0.00023020591654550156
1875,0.00023004547209314456
6816,0.00022998844382305354
6622,0.00022983919408108645
5968,0.00022979104550660922
6135,0.00022958788378587896
7497,0.0002290932226375668
5514,0.0002287824207884827
4704,0.0002287809700162383
5625,0.0002287480627930863
6272,0.00022803523128080952
6810,0.00022777696622087898
5556,0.00022747257479273776
4531,0.00022735325627347292
7297,0.0002271928682954026
5985,0.00022717360322068646
7512,0.00022701230640168377
5485,0.00022691057110406859
7399,0.00022683722561649857
6552,0.00022647862141267081
6062,0.0002263706594252419
7128,0.00022629770953109618
4967,0.00022622772546452324
3737,0.00022615641700894426
6583,0.0002257907376397365
6979,0.000225439720567911
6168,0.0002254199233304709
6154,0.00022533158133498726
7053,0.00022520116754150626
6145,0.0002248577055609936
6246,0.00022463207703711768
5735,0.0002245739163849399
4124,0.0002244928090851267
6890,0.00022417478516862616
6112,0.0002241435030580577
6683,0.0002241391353547649
5369,0.00022409905236003513
6409,0.00022386941443878504
5677,0.00022373953043978358
6490,0.00022341299775720252
7314,0.00022333694126198644
5242,0.00022331664529693726
6575,0.00022324771734055012
1849,0.00022314773592688333
2892,0.00022314773513561735
6992,0.00022300273267841946
4864,0.00022269092837836477
6731,0.00022268642922329137
3084,0.00022226844012108752
6530,0.0002213917618376917
7357,0.00022138002506939827
7317,0.00022115520976859605
5872,0.00022090053661578705
4963,0.00022078029027991516
4512,0.0002202921653434214
5992,0.00021999085636686895
5207,0.00021998519038457187
4211,0.0002199234222367986
6273,0.00021986384334160935
3900,0.00021968437852959387
7622,0.00021960678263547727
7076,0.00021960381367075744
4855,0.00021955970479463948
7211,0.00021936390663867303
7283,0.00021931589150200455
6904,0.0002192980667207299
6969,0.00021928167851726225
6466,0.00021923666482486938
4121,0.00021919054841529548
4348,0.00021901283981833403
4042,0.00021872947529398234
7156,0.00021866540608275495
4589,0.00021860023102135816
5561,0.00021832215966530234
5308,0.0002180904831159883
5581,0.00021800651575994818
5848,0.00021787815330866735
5981,0.00021763378495728486
7485,0.00021745590657479128
3833,0.00021727848787455358
3920,0.00021716284317881864
5740,0.00021704233856239584
6166,0.00021701778352252677
6745,0.00021691078020861777
5539,0.00021689772382541003
4470,0.00021618819992798454
5949,0.00021596385181238466
5103,0.00021564311953733487
5835,0.00021523366494036696
6399,0.0002150917210692144
6770,0.0002150231471280944
5680,0.0002149514723333018
7255,0.0002148399055211257
3807,0.00021483072224885678
4657,0.00021476869950424357
3715,0.00021455642243225654
4910,0.00021452149395268096
6073,0.00021445715283294986
5978,0.00021435084290800328
6013,0.000214102553379487
7160,0.00021400477581639545
6705,0.0002139161800639758
5043,0.00021379152745467243
6134,0.00021354567541188047
3845,0.00021319581020038338
6360,0.00021262294176151506
5935,0.00021234918940026654
5401,0.00021228203363465937
4961,0.00021225659497424874
5162,0.00021199337916725697
7333,0.00021187148045783303
7331,0.00021180701360811602
6195,0.00021170476935222974
5240,0.00021160532493410148
4433,0.00021154121841199277
5568,0.0002114504955260697
6373,0.000211386788879392
6920,0.0002113435196488984
5570,0.00021132471349585163
4330,0.00021124501688221548
5168,0.0002111310499338382
6501,0.0002107388360361515
5859,0.0002106712808310638
7243,0.00021059285877462528
4558,0.00020944729552893748
7249,0.0002092844204894522
6491,0.0002090769495511317
4387,0.00020901112979696302
4842,0.00020886540624438974
3977,0.00020839203517506613
4647,0.00020829768378058034
5748,0.00020815951035805865
5630,0.00020809318453754037
7555,0.00020795858668433038
5371,0.00020786706857527475
5921,0.00020786379314940236
5012,0.00020725402158229547
5342,0.00020718062350954776
6578,0.0002071534692475044
5048,0.00020685084663226618
5493,0.00020650604097374568
4034,0.0002064458137757722
6906,0.00020596806619135335
5905,0.00020595556640433613
5420,0.00020563727893006044
6363,0.00020554284248477215
6127,0.0002054903630990263
5673,0.0002054021128186179
6078,0.00020536306585521851
7203,0.00020509154210530316
7126,0.00020498725193578986
3653,0.00020493486990833112
7157,0.0002047062611796497
4329,0.00020464306499356493
6701,0.0002044178076180369
5715,0.00020438538704081556
3080,0.0002042322084505394
3795,0.00020343338485066573
6886,0.00020327688484335146
5152,0.00020318102523314284
6925,0.00020311795425168074
6414,0.00020298196455882815
5346,0.00020281338691772942
6205,0.00020280421845292307
2711,0.00020276147075481114
4934,0.00020271661506304916
6691,0.00020192024426392575
6249,0.00020174731141246093
6255,0.0002014884814373348
5746,0.00020148422938066034
4341,0.00020145611674884858
5612,0.00020134125939675487
4988,0.00020114678839918746
7085,0.00020113994527395682
4795,0.00020108617946715618
3469,0.0002010787800934683
6961,0.00020103926015455577
6494,0.0002009544012487347
5606,0.00020064767423578846
4318,0.00020059243758277726
7062,0.00020040422767030947
5908,0.0002002957646474644
7292,0.0001998529838523267
6325,0.00019974275732221667
5605,0.00019956637205561297
7504,0.00019872130769343866
3744,0.00019861824065448938
2337,0.00019829356901771318
7586,0.00019800875884873852
6232,0.00019789026531075087
3822,0.000197880482490886
5836,0.00019787542461816493
3888,0.00019778164435307365
5628,0.00019756064421734418
6131,0.00019751981046012618
6791,0.00019731363493600396
2995,0.00019730014009247345
1689,0.00019712157042770892
5390,0.00019709152536962027
5194,0.00019692672531736123
3325,0.0001967054733515338
4086,0.00019669112084298078
6733,0.00019661708071959846
6999,0.00019658171663707204
7421,0.00019650040629790665
3614,0.00019649722603022653
6942,0.00019640561911930248
5359,0.00019611197160268417
7151,0.00019589337926649475
6687,0.0001957086175880576
6315,0.00019556168206276832
6626,0.0001953125885264909
7291,0.00019476506534032179
5753,0.0001944321761548433
5233,0.00019429316107105358
6470,0.0001941843591228624
5858,0.00019417628333334418
7594,0.00019414188674489526
4846,0.00019412893855715027
6802,0.00019411875060156472
6492,0.00019408775233524801
6696,0.00019399843852746772
7011,0.00019387924678909216
6343,0.00019372988438451925
6747,0.00019365057841329793
6921,0.00019364179130208436
7229,0.00019347362425490373
5657,0.00019335958061261638
7541,0.0001933080792407178
6821,0.0001932767667597869
5260,0.00019327291863835208
5530,0.00019315045427752416
7194,0.00019314260711736505
7043,0.00019310026816479653
7362,0.00019302965988247245
5682,0.00019301579500484176
7355,0.00019301035051171264
6165,0.0001929081223926162
5200,0.00019244460070800502
3813,0.0001924246120640276
3880,0.00019237119129374963
4502,0.00019230963931561606
3961,0.00019195792729275577
6421,0.0001918232259995059
4298,0.0001915242123264989
3555,0.00019124002615017723
4935,0.0001908412429016634
4031,0.0001904548534718814
5758,0.00019012415629241758
6896,0.00019001808201614105
7264,0.00018997538272631784
6008,0.00018994419953639034
5948,0.00018986719616388448
7378,0.0001898257664463963
3538,0.00018973402029680397
2755,0.00018941798622127976
1897,0.0001892854794409493
4959,0.00018900951883767458
6873,0.00018886359910825804
2902,0.00018885007101091984
6916,0.00018881865375538074
3755,0.00018868763041595196
5984,0.00018859187473742932
5892,0.00018850906602074403
2289,0.0001881503008797007
6751,0.00018788338813315907
4444,0.00018785381583595593
4224,0.00018757617113443072
3264,0.0001875692853779676
5665,0.00018754832495386685
4572,0.00018746749109784409
3198,0.0001874321222247005
6184,0.00018733580128400386
7517,0.00018731130485607342
6741,0.0001872092720778701
4800,0.00018717647427843816
3550,0.00018712254167744968
5386,0.00018706625926099595
6049,0.00018673393128814848
5832,0.00018657720927576563
5110,0.00018656076589664973
6455,0.00018632277502564655
3829,0.0001861076551735215
5294,0.0001860974248662709
5216,0.00018609708293444903
6565,0.00018582769490810104
7070,0.00018519099418940293
6482,0.00018510081561591972
3418,0.00018503097605062065
7410,0.00018495961382310078
5068,0.0001849558313397704
6697,0.00018441092633720963
